City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
342,Thinadhoo,0.5333,72.9333,83.25,65,100,17.76,MV,overcast clouds
343,Salalah,17.0151,54.0924,76.35,86,100,4.92,OM,overcast clouds
344,Camocim,-2.9022,-40.8411,79.09,71,5,18.28,BR,clear sky
345,Shamary,57.3434,58.2199,41.88,89,90,4.56,RU,overcast clouds
346,Ayan,56.45,138.1667,49.46,72,87,27.04,RU,overcast clouds
347,Fukue,32.6881,128.8419,76.48,68,92,22.03,JP,overcast clouds
348,Korla,41.7597,86.1469,76.57,19,0,5.14,CN,clear sky
349,Skjervoy,70.0311,20.9714,46.4,74,100,5.39,NO,overcast clouds
350,Guayape,14.7167,-86.8333,74.53,85,88,2.39,HN,overcast clouds
351,Mankato,44.1636,-93.9994,85.95,26,3,8.63,US,clear sky
352,Whitehorse,60.7161,-135.0538,62.1,41,25,0.78,CA,scattered clouds
353,Ostrovnoy,68.0531,39.5131,42.8,84,100,15.43,RU,light rain
354,Centerville,39.6284,-84.1594,78.6,58,20,4.0,US,few clouds
355,Samarai,-10.6167,150.6667,80.58,80,22,9.13,PG,few clouds
356,Carupano,10.6678,-63.2585,77.32,92,94,9.46,VE,overcast clouds
357,Mtambile,-5.3833,39.7,73.44,83,0,9.46,TZ,clear sky
358,Nsanje,-16.92,35.262,69.6,68,11,5.01,MW,few clouds
359,Deseronto,44.2001,-77.0494,70.84,70,94,1.43,CA,light rain
360,Rocha,-34.4833,-54.3333,60.98,85,0,5.73,UY,clear sky
361,San Policarpo,12.1791,125.5072,80.4,83,100,3.89,PH,overcast clouds
362,Lively,46.4334,-81.1498,79.02,36,0,4.38,CA,clear sky
363,Fort Abbas,29.1925,72.8536,92.14,38,39,3.33,PK,scattered clouds
364,Wewak,-3.5534,143.6268,81.95,77,88,5.23,PG,overcast clouds
365,Kolpny,52.2282,37.0368,48.72,52,99,9.06,RU,overcast clouds
366,Kidal,18.4411,1.4078,94.87,15,24,8.66,ML,few clouds
367,Ponta Do Sol,32.6667,-17.1,75.7,80,7,1.59,PT,clear sky
368,Gornopravdinsk,60.05,69.9,43.39,95,100,6.15,RU,overcast clouds
369,Kayerkan,69.3497,87.7602,30.27,79,11,1.68,RU,few clouds
370,Kwidzyn,53.7249,18.9311,56.52,72,100,8.43,PL,overcast clouds
371,Omagh,54.6,-7.3,55.04,96,84,6.69,GB,broken clouds
372,La Libertad,-2.2333,-80.9,69.46,83,100,12.66,EC,overcast clouds
373,Charters Towers,-20.1,146.2667,66.16,79,17,12.53,AU,few clouds
374,Isiro,2.7739,27.616,66.15,99,64,1.32,CD,broken clouds
375,Arman,59.7,150.1667,53.02,96,100,14.74,RU,heavy intensity rain
376,Natal,-5.795,-35.2094,74.05,83,0,5.75,BR,clear sky
377,Maumere,-8.6199,122.2111,76.66,80,69,4.92,ID,broken clouds
378,Stepnyak,52.8339,70.7803,44.69,72,5,13.78,KZ,clear sky
379,Polyarnyy,69.1989,33.4478,41.99,74,100,9.93,RU,overcast clouds
380,Pangnirtung,66.1451,-65.7125,49.28,60,80,8.75,CA,broken clouds
381,Gornyy,55.1153,83.9059,47.7,67,58,20.04,RU,broken clouds
382,Constitucion,-35.3333,-72.4167,48.45,82,92,5.35,CL,overcast clouds
383,El Alto,-4.2714,-81.2147,65.86,72,57,23.09,PE,broken clouds
384,Green River,41.5286,-109.4662,95.18,15,3,1.99,US,clear sky
385,Kangaatsiaq,68.3065,-53.4641,38.98,89,100,7.47,GL,overcast clouds
386,Qaqortoq,60.7167,-46.0333,43.65,91,28,2.89,GL,scattered clouds
387,Batagay,67.6333,134.6333,44.01,79,100,8.52,RU,light rain
388,Sur,22.5667,59.5289,79.48,70,0,11.74,OM,clear sky
389,Acarau,-2.8856,-40.12,77.94,77,3,18.39,BR,clear sky
390,Kankon,15.0167,74.0167,76.8,91,99,3.89,IN,overcast clouds
391,Tsaratanana,-16.7833,47.65,63.07,74,0,8.95,MG,clear sky
392,Ugoofaaru,5.6667,73.0,80.83,81,100,16.44,MV,overcast clouds
393,Baghdad,33.3406,44.4009,84.11,32,0,6.91,IQ,clear sky
394,Beringovskiy,63.05,179.3167,44.28,65,6,6.69,RU,clear sky
395,Tansen,27.8673,83.5467,64.67,91,78,3.53,NP,broken clouds
396,Saint-Pierre,-21.3393,55.4781,69.48,64,100,4.61,RE,overcast clouds
397,Kavieng,-2.5744,150.7967,83.44,73,60,12.55,PG,broken clouds
398,Mineros,-17.1167,-63.2333,92.19,18,0,11.81,BO,clear sky
399,Barra Do Garcas,-15.89,-52.2567,86.45,22,16,5.97,BR,few clouds
400,Pisco,-13.7,-76.2167,62.65,77,100,10.36,PE,overcast clouds
401,West Wendover,40.7391,-114.0733,96.01,11,0,9.22,US,clear sky
402,Ginir,7.1333,40.7,61.66,75,33,9.17,ET,scattered clouds
403,Hambantota,6.1241,81.1185,75.54,94,40,4.61,LK,scattered clouds
404,Ishigaki,24.3448,124.1572,80.82,66,86,17.34,JP,overcast clouds
405,Leshukonskoye,64.8989,45.7622,36.84,96,86,4.76,RU,overcast clouds
406,Mnogovershinnyy,53.9353,139.9242,45.23,81,100,21.34,RU,overcast clouds
407,Saint-Georges,12.0564,-61.7485,81.32,80,99,9.57,GD,overcast clouds
408,Nichinan,31.6,131.3667,71.28,73,92,7.81,JP,overcast clouds
409,Tondano,1.3038,124.9112,64.49,90,100,2.46,ID,overcast clouds
410,Ketchikan,55.3422,-131.6461,61.27,72,100,6.91,US,overcast clouds
411,Ilek,51.5271,53.3831,49.23,60,100,6.6,RU,overcast clouds
412,Maceio,-9.6658,-35.7353,74.64,73,20,4.61,BR,few clouds
413,Sinnamary,5.3833,-52.95,80.17,81,73,11.16,GF,broken clouds
414,Mount Gambier,-37.8333,140.7667,55.31,94,100,17.27,AU,overcast clouds
415,Maningrida,-12.0667,134.2667,73.04,87,48,2.13,AU,scattered clouds
416,Sakakah,29.9697,40.2064,86.83,25,0,10.07,SA,clear sky
417,Pervomayskoye,43.919,46.7102,57.16,90,100,4.25,RU,overcast clouds
418,Prince Rupert,54.3161,-130.3201,54.64,94,100,9.22,CA,light rain
419,Roald,62.5833,6.1333,55.76,93,25,5.75,NO,scattered clouds
420,Bograd,54.2344,90.8328,66.04,45,100,22.15,RU,overcast clouds
421,Taloqan,36.7361,69.5345,74.07,17,0,3.4,AF,clear sky
422,Beya,53.0533,90.9139,65.07,47,92,8.3,RU,overcast clouds
423,Adrar,20.5022,-10.0711,99.25,13,4,8.28,MR,clear sky
424,Igarka,67.4667,86.5833,31.71,83,100,10.71,RU,overcast clouds
425,Clayton,33.5335,-84.3666,87.48,64,40,8.05,US,scattered clouds
426,Tambopata,-12.7333,-69.1833,87.69,45,0,3.44,PE,clear sky
427,Pulsano,40.3821,17.3564,76.82,77,2,8.68,IT,clear sky
428,Monrovia,6.3005,-10.7969,75.92,87,100,9.04,LR,light rain
429,Yanam,16.7333,82.2167,74.14,96,100,3.13,IN,overcast clouds
430,Ulladulla,-35.35,150.4667,55.51,86,99,7.45,AU,overcast clouds
431,Klyuchi,52.2667,79.1667,50.9,59,83,8.84,RU,broken clouds
432,Port Lincoln,-34.7333,135.8667,52.56,91,78,16.69,AU,broken clouds
433,Port Hardy,50.6996,-127.4199,60.98,72,75,12.66,CA,light intensity shower rain
434,Zorgo,12.2489,-0.6158,78.12,80,93,4.61,BF,moderate rain
435,Port Alberni,49.2413,-124.8028,78.89,37,0,8.99,CA,clear sky
436,Nioro,13.35,-15.75,77.77,91,36,5.91,GM,light rain
437,Iqaluit,63.7506,-68.5145,41.7,86,99,11.99,CA,overcast clouds
438,Kang,-23.6752,22.7876,63.81,45,0,13.62,BW,clear sky
439,Safita,34.8205,36.1153,73.81,78,20,2.26,SY,few clouds
440,Jalu,29.0331,21.5482,77.86,39,1,14.07,LY,clear sky
441,Yar-Sale,66.8333,70.8333,31.87,83,75,8.46,RU,broken clouds
442,Lorengau,-2.0226,147.2712,82.35,74,61,2.93,PG,broken clouds
443,Fengkou,30.0833,113.2667,80.78,46,100,8.08,CN,overcast clouds
444,Oxapampa,-10.5775,-75.4017,68.79,63,87,3.22,PE,overcast clouds
445,Owen Sound,44.5672,-80.9435,75.88,56,0,5.01,CA,clear sky
446,Manhattan,40.7834,-73.9662,73.62,76,96,11.99,US,overcast clouds
447,Vozhega,60.4725,40.2213,36.84,96,88,6.82,RU,overcast clouds
448,Cortes,41.9395,-1.4396,73.45,35,98,3.04,ES,overcast clouds
449,Palembang,-2.9167,104.7458,77.09,94,20,0.0,ID,mist
450,Vila,42.0304,-8.1588,54.48,93,99,4.0,PT,overcast clouds
451,Port Hedland,-20.3167,118.5667,57.25,82,5,8.05,AU,clear sky
452,Helong,42.5397,128.9972,55.94,80,0,5.99,CN,clear sky
453,Esna,25.2934,32.554,84.94,33,0,8.77,EG,clear sky
454,Vanino,49.0869,140.2543,61.9,61,52,11.14,RU,broken clouds
455,Pasighat,28.0667,95.3333,76.57,78,100,3.18,IN,heavy intensity rain
456,Grand Gaube,-20.0064,57.6608,70.2,76,45,11.65,MU,scattered clouds
457,Kaeo,-35.1,173.7833,61.32,72,10,2.82,NZ,clear sky
458,Yeniseysk,58.4497,92.1703,53.96,92,83,8.68,RU,broken clouds
459,Consett,54.854,-1.8316,56.23,90,100,3.09,GB,overcast clouds
460,Lima,-12.0432,-77.0282,63.9,77,100,11.5,PE,overcast clouds
461,Kieta,-6.2167,155.6333,81.34,79,31,5.17,PG,scattered clouds
462,Kiunga,-6.1219,141.2906,74.98,98,65,2.06,PG,broken clouds
463,Nizwa,22.9333,57.5333,76.55,70,0,3.67,OM,clear sky
464,Taltal,-25.4,-70.4833,57.16,73,56,4.27,CL,broken clouds
465,Vanavara,60.34,102.2797,41.97,96,100,8.28,RU,light rain
466,Helena,46.5927,-112.0361,99.81,14,0,20.0,US,clear sky
467,Honiara,-9.4333,159.95,83.07,73,43,8.03,SB,scattered clouds
468,Huanan,46.2167,130.5167,56.7,82,10,4.85,CN,clear sky
469,Amahai,-3.3333,128.9167,76.44,87,95,2.62,ID,overcast clouds
470,Vredendal,-31.6683,18.5012,58.17,58,0,4.68,ZA,clear sky
471,Trofors,65.5333,13.4063,42.67,81,90,3.96,NO,overcast clouds
472,Dondo,-19.6094,34.7431,66.45,89,0,4.27,MZ,clear sky
473,Gimli,50.6336,-96.9907,80.82,29,4,11.39,CA,clear sky
474,Bumba,2.1833,22.4667,74.35,84,93,1.32,CD,light rain
475,Knurow,50.2197,18.6507,65.08,73,86,6.2,PL,overcast clouds
476,Caceres,39.522,-6.3748,68.85,46,99,5.48,ES,overcast clouds
477,Williston,48.147,-103.618,97.54,10,0,14.41,US,clear sky
478,Naryan-Mar,67.6713,53.087,36.1,92,93,6.24,RU,overcast clouds
479,San Cristobal,7.7669,-72.225,82.58,68,40,5.7,VE,scattered clouds
480,Pingyi,35.5006,117.6308,64.18,72,43,2.46,CN,scattered clouds
481,Riachao Do Dantas,-11.0689,-37.725,66.33,90,12,4.29,BR,few clouds
482,Mehamn,71.0357,27.8492,48.15,87,100,13.8,NO,overcast clouds
483,Chilca,-12.5211,-76.7372,60.89,79,55,7.11,PE,broken clouds
484,Christchurch,-43.5333,172.6333,52.95,75,100,1.01,NZ,overcast clouds
485,Nyurba,63.2842,118.3319,35.47,98,16,5.03,RU,few clouds
486,Tahe,52.3333,124.7333,45.0,86,23,5.32,CN,few clouds
487,Yumen,40.2833,97.2,66.72,14,0,3.8,CN,clear sky
488,Ascension,30.2169,-90.9001,91.02,83,60,0.0,US,broken clouds
489,La Serena,-29.9078,-71.2542,53.11,76,75,8.05,CL,broken clouds
490,Penzance,50.1186,-5.5371,61.48,90,95,22.62,GB,overcast clouds
491,Fare,-16.7,-151.0167,78.08,74,3,20.98,PF,clear sky
492,Filadelfia,39.9523,-75.1638,71.15,89,99,3.0,US,overcast clouds
493,Alhama De Murcia,37.851,-1.4251,86.32,33,97,2.95,ES,overcast clouds
494,Mokhsogollokh,61.4681,128.9203,44.01,75,100,14.97,RU,overcast clouds
495,Xuddur,4.1213,43.8894,70.81,70,44,19.8,SO,scattered clouds
496,Dickinson,29.4608,-95.0513,93.16,57,75,8.05,US,broken clouds
497,Wloclawek,52.6482,19.0678,53.53,34,99,8.46,PL,overcast clouds
498,Barranca,-10.75,-77.7667,62.04,75,57,11.36,PE,broken clouds
499,Kintampo,8.0563,-1.7306,71.87,90,10,3.94,GH,clear sky
500,New Glasgow,45.5834,-62.6486,66.78,63,12,4.85,CA,few clouds
501,Sayyan,15.1718,44.3244,68.05,26,85,9.13,YE,overcast clouds
502,Bowen,-20.0167,148.2333,71.1,69,10,11.95,AU,clear sky
503,Bitung,1.4451,125.1824,72.45,84,100,7.07,ID,overcast clouds
504,Vila Velha,-20.3297,-40.2925,71.55,72,75,6.91,BR,broken clouds
505,Mormugao,15.4,73.8,76.26,94,75,2.3,IN,broken clouds
506,Crystal Beach,42.8699,-79.0583,74.01,82,59,6.85,CA,broken clouds
507,Antalaha,-14.9003,50.2788,65.89,82,34,7.34,MG,scattered clouds
508,Lata,40.1629,-8.3327,67.82,88,98,0.81,PT,overcast clouds
509,Asau,46.4333,26.4,52.72,91,14,4.81,RO,few clouds
510,Westerly,41.3776,-71.8273,71.22,78,100,8.01,US,overcast clouds
511,Brae,60.3964,-1.353,56.37,93,100,16.98,GB,overcast clouds
512,Calvinia,-31.4707,19.776,59.79,16,0,2.1,ZA,clear sky
513,Bara,10.3744,10.7288,73.76,88,76,6.11,NG,broken clouds
514,Manokwari,-0.8667,134.0833,78.87,68,98,2.19,ID,overcast clouds
515,Muros,42.7762,-9.0603,66.09,87,93,3.87,ES,overcast clouds
516,Oistins,13.0667,-59.5333,82.33,71,86,7.67,BB,overcast clouds
517,Aksarka,66.5606,67.7975,30.16,88,54,6.33,RU,broken clouds
518,Souillac,-20.5167,57.5167,70.18,78,75,6.91,MU,broken clouds
519,Siavonga,-16.5382,28.7088,72.32,48,0,5.73,ZM,clear sky
520,Tromso,69.6496,18.957,46.42,81,75,3.44,NO,broken clouds
521,Dese,11.1333,39.6333,54.36,82,45,4.92,ET,scattered clouds
522,Saint Anthony,45.0205,-93.218,89.35,51,0,8.05,US,clear sky
523,Ust-Uda,54.1742,103.0304,53.29,90,99,4.16,RU,overcast clouds
524,Aykhal,66.0,111.5,31.64,92,22,8.48,RU,few clouds
525,Kununurra,-15.7667,128.7333,67.98,88,2,0.0,AU,clear sky
526,Sibu,2.3,111.8167,71.91,99,31,1.52,MY,scattered clouds
527,Chkalovskoye,44.8392,133.0436,59.09,85,1,9.24,RU,clear sky
528,Goderich,43.7501,-81.7165,72.91,58,0,15.5,CA,clear sky
529,Bagh,22.3667,74.7667,79.59,80,100,3.51,IN,overcast clouds
530,Banamba,13.55,-7.45,72.7,78,99,5.86,ML,light rain
531,Mahajanga,-15.7167,46.3167,69.82,73,20,4.61,MG,few clouds
532,Novoasbest,57.7422,60.2877,37.18,97,61,5.44,RU,broken clouds
533,Koupela,12.1794,-0.3517,78.24,79,89,6.76,BF,light rain
534,Vyshneve,50.3891,30.3705,48.09,73,1,0.51,UA,clear sky
535,Ixtapa,20.7,-105.2,92.23,62,100,4.61,MX,overcast clouds
536,Mecca,21.4267,39.8261,86.7,45,2,5.7,SA,clear sky
537,Havoysund,70.9963,24.6622,48.43,88,100,22.7,NO,light rain
538,Te Anau,-45.4167,167.7167,37.44,94,85,0.96,NZ,overcast clouds
539,Berlevag,70.8578,29.0864,48.2,81,100,13.8,NO,light intensity drizzle
540,Komatipoort,-25.4332,31.9548,62.06,82,0,1.45,ZA,clear sky
541,Morro Bay,35.3658,-120.8499,112.39,39,14,5.99,US,few clouds
542,Okakarara,-20.5833,17.4333,65.1,22,1,6.33,NA,clear sky
543,Clyde River,70.4692,-68.5914,36.19,93,100,17.2,CA,overcast clouds
544,Horadiz,39.4488,47.3353,64.65,77,100,0.69,AZ,overcast clouds
545,Aasiaat,68.7098,-52.8699,36.48,92,100,5.59,GL,overcast clouds
546,Cerritos,33.8583,-118.0648,109.89,49,75,10.36,US,smoke
547,Muzhi,65.3667,64.6667,36.72,91,100,5.61,RU,overcast clouds
548,Tautira,-17.7333,-149.15,76.53,78,17,21.61,PF,light rain
549,Biggar,55.6167,-3.5167,59.02,94,100,4.88,GB,overcast clouds
550,Lucea,18.451,-78.1736,88.86,75,13,5.08,JM,few clouds
551,Richards Bay,-28.783,32.0377,65.55,72,0,13.38,ZA,clear sky
552,Musoma,-1.5,33.8,69.94,74,95,9.06,TZ,light rain
553,Juazeiro,-9.4117,-40.4986,84.38,34,0,13.8,BR,clear sky
554,Gamba,-2.65,10.0,73.33,89,100,8.88,GA,light rain
555,Ovalle,-30.5983,-71.2003,58.95,48,1,7.0,CL,clear sky
556,Kruisfontein,-34.0033,24.7314,54.54,83,0,4.68,ZA,clear sky
557,Alappuzha,9.49,76.3264,77.0,89,100,10.96,IN,light rain
558,Hobyo,5.3505,48.5268,75.43,86,48,24.49,SO,scattered clouds
559,Jackson,42.4165,-122.8345,100.74,25,0,3.44,US,haze
560,Vaitape,-16.5167,-151.75,78.24,74,9,21.12,PF,clear sky
561,Hayden,47.766,-116.7866,88.36,24,0,13.8,US,clear sky
562,Abu Samrah,35.3029,37.1841,75.87,67,0,6.73,SY,clear sky
563,Grand Haven,43.0631,-86.2284,81.37,65,40,8.05,US,scattered clouds
564,Santa Cruz,-17.8,-63.1667,84.25,37,0,20.71,BO,smoke
565,Chimbote,-9.0853,-78.5783,63.88,74,55,11.18,PE,broken clouds
566,Honningsvag,70.9821,25.9704,47.95,81,100,14.97,NO,moderate rain
567,Cayenne,4.9333,-52.3333,82.44,74,91,3.44,GF,overcast clouds
568,Anamur,36.0751,32.8369,77.04,35,0,8.66,TR,clear sky
569,Orasac,44.6289,16.0711,63.39,86,23,4.88,BA,few clouds
570,Kasongo,-4.45,26.6667,75.42,68,71,5.53,CD,broken clouds
571,Tessalit,20.1986,1.0114,95.09,13,5,12.33,ML,clear sky
572,Marystown,47.1666,-55.1483,60.24,56,48,9.78,CA,scattered clouds
573,Hofn,64.2539,-15.2082,52.16,90,100,4.32,IS,overcast clouds
574,Changji,44.0167,87.3167,81.39,17,0,13.42,CN,clear sky
575,Weligama,5.9667,80.4167,76.87,89,100,11.97,LK,overcast clouds
576,Magdalena,14.1999,121.429,79.36,96,28,2.28,PH,scattered clouds
577,Trelew,-43.249,-65.3051,44.85,54,99,14.63,AR,overcast clouds
578,Tagusao,9.1924,117.8141,78.69,84,25,2.71,PH,scattered clouds
579,Sudbury,46.49,-80.99,79.05,36,0,1.99,CA,clear sky
580,Luoyang,34.6836,112.4536,70.48,51,99,1.39,CN,overcast clouds
581,Gusinoye Ozero,51.1144,106.2614,55.54,69,46,1.05,RU,scattered clouds
582,Hualmay,-11.0964,-77.6139,63.27,73,44,11.01,PE,scattered clouds
583,Falam,22.9167,93.6833,61.66,93,99,0.76,MM,overcast clouds
584,Wagar,16.1525,36.2032,89.6,50,100,18.16,SD,overcast clouds
585,Paamiut,61.994,-49.6678,40.62,82,99,13.02,GL,overcast clouds
586,Gushikawa,26.3544,127.8686,79.83,82,0,6.91,JP,clear sky
587,Aitape,-3.1374,142.3475,80.29,80,74,3.42,PG,broken clouds
588,Curvelo,-18.7564,-44.4308,70.84,31,1,4.27,BR,clear sky
589,Gat,31.61,34.7642,77.81,100,0,4.32,IL,clear sky
590,Dunedin,-45.8742,170.5036,51.8,64,100,0.69,NZ,overcast clouds
591,Soe,-9.8607,124.284,61.14,74,68,3.42,ID,broken clouds
592,Drabiv,49.963,32.1529,47.61,63,4,6.15,UA,clear sky
593,The Valley,18.217,-63.0578,86.09,79,40,5.75,AI,scattered clouds
594,Vanimo,-2.6741,141.3028,79.63,80,89,3.69,PG,overcast clouds
595,Umm Lajj,25.0213,37.2685,85.46,52,0,9.06,SA,clear sky
596,Sistranda,63.7256,8.834,49.96,70,27,3.69,NO,scattered clouds
597,Eirunepe,-6.6603,-69.8736,90.32,39,52,3.24,BR,broken clouds
598,Iwanai,42.9744,140.5089,62.8,76,0,4.16,JP,clear sky
599,Libenge,3.65,18.6333,72.95,92,92,3.02,CD,overcast clouds
600,Kahta,37.7855,38.6237,72.77,25,0,6.33,TR,clear sky
601,Dingle,10.9995,122.6711,75.85,93,61,4.56,PH,broken clouds
602,Barinas,8.6226,-70.2075,84.15,61,48,6.2,VE,scattered clouds
603,Phillaur,31.0292,75.7842,76.66,79,0,0.25,IN,clear sky
604,Tjaereborg,55.4646,8.5797,61.12,90,75,10.36,DK,broken clouds
605,Zhuhai,22.2769,113.5678,83.86,83,40,5.75,CN,scattered clouds
606,Portoferraio,42.8115,10.3146,81.97,84,5,10.6,IT,clear sky
607,Leh,34.1667,77.5833,52.0,78,98,0.83,IN,overcast clouds
608,Kampong Thum,12.7111,104.8887,74.5,98,100,6.26,KH,overcast clouds
609,Beroroha,-21.6667,45.1667,67.98,49,0,4.47,MG,clear sky
610,Maridi,4.9158,29.4742,66.85,82,9,4.05,SS,clear sky
611,Savannakhet,16.566,104.751,72.84,95,100,4.12,LA,overcast clouds
612,Port Keats,-14.25,129.55,75.11,88,33,2.75,AU,scattered clouds
613,Tiznit,29.5833,-9.5,73.44,54,0,1.14,MA,clear sky
614,Pacifica,37.6138,-122.4869,105.06,66,20,8.05,US,haze
615,Ouargaye,11.5033,0.0572,77.63,82,100,6.98,BF,light rain
616,Caravelas,-17.7125,-39.2481,69.33,71,100,7.92,BR,overcast clouds
617,Turukhansk,65.8167,87.9833,39.11,81,100,13.53,RU,overcast clouds
618,Barreirinha,-2.7933,-57.07,88.79,42,55,4.41,BR,broken clouds
619,Maputo,-25.9653,32.5892,65.55,79,0,6.82,MZ,clear sky
620,Camana,-16.6228,-72.7111,61.21,78,18,5.23,PE,few clouds
621,Ancud,-41.8697,-73.8203,43.23,85,98,10.0,CL,overcast clouds
622,Manglaur,29.8,77.8667,78.75,73,0,4.47,IN,clear sky
623,Plettenberg Bay,-34.0527,23.3716,55.8,59,0,2.71,ZA,clear sky
624,Arrifes,37.7667,-25.7,71.85,94,40,11.5,PT,scattered clouds
625,Baoying,33.2292,119.3092,67.84,86,100,6.22,CN,overcast clouds
626,Bolivar,37.6145,-93.4105,83.95,50,0,8.46,US,clear sky
627,Chipinge,-20.1883,32.6236,55.54,88,42,5.75,ZW,scattered clouds
628,Alice Springs,-23.7,133.8833,57.22,26,0,8.05,AU,clear sky
629,Presidencia Roque Saenz Pena,-26.7852,-60.4388,78.66,28,30,7.34,AR,scattered clouds
630,Da Nang,16.0678,108.2208,76.98,94,75,1.14,VN,broken clouds
631,Priladozhskiy,59.85,31.4833,46.53,1,52,6.53,RU,broken clouds
632,Chapais,49.7834,-74.8492,71.38,54,100,3.47,CA,overcast clouds
633,Penarroya-Pueblonuevo,38.3,-5.2667,70.45,45,79,4.7,ES,broken clouds
634,Bobrov,51.0961,40.0333,46.15,52,98,7.61,RU,overcast clouds
635,Shelburne,44.0787,-80.2041,75.24,49,3,11.18,CA,clear sky
636,Sembe,1.6481,14.5806,71.98,96,53,2.84,CG,broken clouds
637,Ilyich,40.8464,68.5067,65.34,35,0,8.3,KZ,clear sky
638,Trairi,-3.2778,-39.2689,77.85,78,1,13.8,BR,clear sky
639,Champerico,14.3,-91.9167,88.34,72,20,8.86,GT,few clouds
640,Padang,-0.9492,100.3543,76.69,76,100,4.81,ID,overcast clouds
641,Payo,-3.7508,103.6372,70.75,97,95,1.77,ID,overcast clouds
642,Tuatapere,-46.1333,167.6833,44.69,81,55,3.69,NZ,broken clouds
643,Skala,50.2305,19.8536,61.09,62,0,6.91,PL,clear sky
644,Awbari,26.5921,12.7805,82.96,28,0,6.67,LY,clear sky
645,Kosonsoy,41.2561,71.5508,66.76,21,0,6.46,UZ,clear sky
646,La Rinconada,37.4873,-5.9826,78.98,38,0,3.44,ES,clear sky
647,Barvinkove,48.9097,37.0205,48.94,52,10,6.26,UA,clear sky
648,San Juan,-31.5375,-68.5364,80.64,4,0,30.42,AR,clear sky
649,Olot,42.181,2.4901,74.26,60,100,3.0,ES,overcast clouds
650,Reinosa,42.9996,-4.138,56.46,86,67,2.26,ES,broken clouds
651,Port Blair,11.6667,92.75,75.24,94,100,1.14,IN,moderate rain
652,Patitirion,39.15,23.8667,68.38,54,0,13.4,GR,clear sky
653,Xining,36.6167,101.7667,47.23,71,31,2.44,CN,scattered clouds
654,Herat,34.5,62.0,72.64,19,0,8.86,AF,clear sky
655,Kankan,10.3854,-9.3057,71.85,95,95,4.99,GN,light rain
656,Shambu,9.5667,37.1,50.94,89,88,1.01,ET,overcast clouds
657,Solnechnogorsk,56.1833,36.9833,46.24,98,89,5.88,RU,overcast clouds
658,Wuwei,37.9281,102.6414,64.18,21,49,6.44,CN,scattered clouds
659,Comodoro Rivadavia,-45.8667,-67.5,37.26,81,100,4.61,AR,light rain
660,Gulu,2.7746,32.299,65.23,91,100,3.0,UG,overcast clouds
661,Meadow Lake,34.8014,-106.5436,95.32,17,0,2.08,US,clear sky
662,Laguna,38.421,-121.4238,110.34,15,0,10.36,US,clear sky
663,Tura,25.5198,90.2201,75.61,88,100,3.27,IN,overcast clouds
664,Yining,29.0361,114.5636,73.81,63,100,2.28,CN,overcast clouds
665,Rudbar,30.15,62.6,83.08,12,0,4.43,AF,clear sky
666,Shumskiy,54.8318,99.1328,60.03,63,83,5.79,RU,broken clouds
667,Wanaka,-44.7,169.15,41.14,78,95,2.01,NZ,overcast clouds
668,Adeje,28.1227,-16.726,73.22,71,20,4.61,ES,few clouds
669,Mindif,10.3976,14.4363,77.49,78,99,5.23,CM,overcast clouds
670,Teknaf,20.8624,92.3058,79.92,88,99,3.53,BD,light rain
671,Tambacounda,13.7539,-13.7586,79.43,91,49,6.67,SN,scattered clouds
672,Makakilo City,21.3469,-158.0858,86.32,51,75,13.8,US,broken clouds
673,Mulchen,-37.7167,-72.2333,49.86,94,100,3.18,CL,overcast clouds
674,Mishelevka,52.8575,103.1719,52.29,86,79,5.77,RU,broken clouds
675,Hirara,24.8,125.2833,77.27,83,20,14.97,JP,few clouds
676,Mogadishu,2.0371,45.3438,75.45,85,17,16.08,SO,few clouds
677,Markova,48.6758,24.4138,53.29,89,23,4.03,UA,few clouds
678,Wanning,18.8003,110.3967,79.14,89,100,5.03,CN,heavy intensity rain
679,Katima Mulilo,-17.5,24.2667,66.43,37,0,5.79,NA,clear sky
680,Batouri,4.4333,14.3667,68.14,98,100,1.63,CM,moderate rain
681,Humen,22.819,113.6731,83.12,78,93,5.97,CN,overcast clouds
682,Popondetta,-8.7537,148.2534,82.35,55,12,0.81,PG,few clouds
683,Pangkalanbuun,-2.6833,111.6167,73.29,98,92,2.64,ID,moderate rain
684,Smithers,54.7804,-127.1743,57.52,77,75,5.75,CA,broken clouds
685,Liverpool,53.4106,-2.9779,60.15,92,20,11.5,GB,few clouds
686,Kupang,-10.1667,123.5833,73.44,81,21,6.42,ID,few clouds
687,Bandiagara,14.3501,-3.6104,78.33,66,16,5.68,ML,few clouds
688,Namatanai,-3.6667,152.4333,82.17,74,30,5.82,PG,scattered clouds
689,Huangchuan,32.1272,115.0394,73.92,65,100,6.91,CN,overcast clouds
690,Tyumentsevo,53.3224,81.498,50.43,59,92,13.2,RU,overcast clouds
691,Kawalu,-7.3817,108.2082,71.56,97,100,0.78,ID,overcast clouds
692,Kajaani,64.2273,27.7285,37.45,93,75,3.44,FI,broken clouds
693,La Palma,33.8464,-118.0467,109.92,47,75,10.36,US,smoke
694,Moba,33.2288,105.0179,53.62,88,86,1.9,CN,overcast clouds
695,Peniche,39.3558,-9.3811,70.11,86,87,7.07,PT,overcast clouds
