City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
346,Mehamn,71.0357,27.8492,48.15,93,75,9.22,NO,light intensity drizzle
347,Guimbal,10.6633,122.3228,79.54,86,99,3.62,PH,overcast clouds
348,Saint-Francois,46.4154,3.9054,71.04,49,0,8.05,FR,clear sky
349,Kavaratti,10.5669,72.642,79.41,84,100,23.47,IN,overcast clouds
350,Puerto Leguizamo,-0.1934,-74.7819,94.82,34,0,1.32,CO,clear sky
351,Wad Madani,14.4012,33.5199,87.75,51,77,8.08,SD,light rain
352,Laguna,38.421,-121.4238,101.17,27,0,11.5,US,clear sky
353,Lishu,43.3047,124.3278,59.95,83,0,7.36,CN,clear sky
354,Vardo,70.3705,31.1107,48.18,93,75,14.97,NO,light intensity drizzle
355,Itamarandiba,-17.8572,-42.8589,79.74,32,28,6.93,BR,scattered clouds
356,Cianorte,-23.6633,-52.605,87.22,34,4,10.04,BR,clear sky
357,Ribeira Grande,38.5167,-28.7,79.2,83,20,10.36,PT,few clouds
358,Lebyazhye,55.2689,66.4947,49.14,56,100,7.56,RU,overcast clouds
359,Havelock,34.8791,-76.9013,80.98,77,92,9.6,US,overcast clouds
360,Wanning,18.8003,110.3967,79.68,86,93,2.93,CN,overcast clouds
361,Ancud,-41.8697,-73.8203,50.23,64,50,8.05,CL,scattered clouds
362,Doha,25.2867,51.5333,93.09,75,0,6.91,QA,clear sky
363,Antalaha,-14.9003,50.2788,66.49,89,71,7.94,MG,broken clouds
364,Necochea,-38.5473,-58.7368,49.59,81,100,13.06,AR,light rain
365,Cody,44.5263,-109.0565,81.64,42,0,11.99,US,clear sky
366,Panama City,8.9936,-79.5197,85.44,80,40,9.22,PA,thunderstorm
367,Kigoma,-4.8769,29.6267,76.66,64,23,4.36,TZ,few clouds
368,Ningbo,29.8782,121.5495,69.6,86,58,0.58,CN,broken clouds
369,Sao Gabriel Da Cachoeira,-0.1303,-67.0892,91.51,47,52,0.45,BR,broken clouds
370,Geraldton,-28.7667,114.6,50.41,87,70,1.14,AU,broken clouds
371,Novikovo,51.1537,37.8879,53.44,53,89,8.61,RU,overcast clouds
372,Carpenedolo,45.3645,10.4313,75.25,77,40,4.61,IT,scattered clouds
373,Emerald,-23.5333,148.1667,60.94,100,75,4.61,AU,thunderstorm
374,Davila,18.4726,120.5763,78.78,77,94,14.65,PH,overcast clouds
375,Hay River,60.8156,-115.7999,53.58,50,75,18.41,CA,broken clouds
376,Banjar,-8.19,114.9675,75.81,91,48,4.99,ID,scattered clouds
377,Mendi,-6.1761,143.6513,52.11,97,35,3.24,PG,scattered clouds
378,Kapitanivka,48.9172,31.7167,56.86,68,63,6.33,UA,broken clouds
379,Lasa,46.6166,10.7002,65.28,91,93,2.06,IT,overcast clouds
380,Cabo San Lucas,22.8909,-109.9124,85.05,89,100,9.22,MX,mist
381,Wewak,-3.5534,143.6268,79.0,87,84,6.33,PG,broken clouds
382,Noumea,-22.2763,166.4572,73.99,99,97,9.31,NC,overcast clouds
383,Iqaluit,63.7506,-68.5145,51.53,81,20,8.05,CA,few clouds
384,Ayorou,14.7308,0.9174,90.64,47,89,6.8,NE,overcast clouds
385,Kroya,-7.6331,109.2461,76.15,90,100,3.2,ID,light rain
386,Vestmannaeyjar,63.4427,-20.2734,52.79,82,0,24.16,IS,clear sky
387,Tateyama,34.9833,139.8667,74.1,88,99,15.05,JP,overcast clouds
388,Havre-Saint-Pierre,50.2334,-63.5986,64.76,77,100,6.91,CA,overcast clouds
389,Les Cayes,18.2,-73.75,88.16,58,4,11.56,HT,clear sky
390,Liku,-0.7275,119.8922,75.25,91,100,1.72,ID,overcast clouds
391,Tamworth,52.634,-1.6959,63.01,87,92,3.0,GB,overcast clouds
392,Bassila,9.0081,1.6654,74.46,88,92,1.66,BJ,heavy intensity rain
393,Akdepe,42.0551,59.3788,66.52,42,32,7.96,TM,scattered clouds
394,La Sarre,48.8002,-79.1996,72.41,44,31,6.51,CA,scattered clouds
395,Bilibino,68.0546,166.4372,39.72,82,100,3.4,RU,overcast clouds
396,Ukiah,39.1502,-123.2078,103.44,22,0,0.0,US,clear sky
397,Tahe,52.3333,124.7333,40.59,77,10,4.88,CN,clear sky
398,Karoi,-16.8099,29.6925,65.93,43,0,7.9,ZW,clear sky
399,Anadyr,64.75,177.4833,42.01,86,0,8.01,RU,clear sky
400,Piura,-5.2,-80.6333,82.58,40,8,11.1,PE,clear sky
401,Mandalgovi,45.7625,106.2708,65.71,16,0,5.44,MN,clear sky
402,Corinto,37.9407,22.9573,75.88,44,0,2.51,GR,clear sky
403,Gornyy,55.1153,83.9059,43.0,68,90,5.17,RU,overcast clouds
404,Chicama,-7.8447,-79.1469,63.14,57,49,11.21,PE,scattered clouds
405,Winchester,51.0651,-1.3187,62.69,90,75,10.36,GB,broken clouds
406,Gorom-Gorom,14.4439,-0.2361,92.39,42,92,3.04,BF,overcast clouds
407,Muli,2.9167,73.5667,81.59,80,98,13.85,MV,overcast clouds
408,Darovskoy,58.77,47.9564,40.68,93,100,6.49,RU,overcast clouds
409,Grand Gaube,-20.0064,57.6608,72.0,72,2,5.01,MU,clear sky
410,Helong,42.5397,128.9972,59.5,80,0,5.26,CN,clear sky
411,Acari,-15.4311,-74.6158,73.24,49,64,10.51,PE,broken clouds
412,Cabinda,-5.55,12.2,73.67,83,73,6.51,AO,broken clouds
413,Partur,19.6,76.2167,77.99,83,99,8.66,IN,overcast clouds
414,Gondanglegi,-7.7479,112.0132,73.54,88,94,7.49,ID,overcast clouds
415,Mecca,21.4267,39.8261,91.42,38,3,5.57,SA,clear sky
416,Fort Nelson,58.8053,-122.7002,63.0,36,23,13.6,CA,few clouds
417,Sao Francisco Do Sul,-26.2433,-48.6381,76.19,69,71,6.08,BR,broken clouds
418,Tommot,58.9564,126.2925,36.01,89,38,3.76,RU,scattered clouds
419,Abu Samrah,35.3029,37.1841,84.61,32,0,8.05,SY,clear sky
420,Meulaboh,4.1363,96.1285,75.11,83,100,3.36,ID,overcast clouds
421,Yumen,40.2833,97.2,70.56,13,0,6.17,CN,clear sky
422,Susanville,40.4163,-120.653,87.8,26,0,5.01,US,clear sky
423,Kangaatsiaq,68.3065,-53.4641,41.7,82,100,14.74,GL,overcast clouds
424,Udachnyy,66.4167,112.4,41.45,100,100,11.03,RU,overcast clouds
425,Skjervoy,70.0311,20.9714,44.6,74,18,3.09,NO,few clouds
426,Manado,1.487,124.8455,74.17,94,20,3.44,ID,few clouds
427,Egvekinot,66.3167,-179.1667,33.22,76,0,1.48,RU,clear sky
428,Monrovia,6.3005,-10.7969,80.37,77,40,9.13,LR,scattered clouds
429,Roald,62.5833,6.1333,62.17,74,43,6.71,NO,scattered clouds
430,Srednekolymsk,67.45,153.6833,52.86,67,100,8.34,RU,overcast clouds
431,Luderitz,-26.6481,15.1594,61.47,70,0,15.52,NA,clear sky
432,Sekoma,-24.4,23.8833,71.22,19,0,7.31,BW,clear sky
433,Inzhavino,52.3185,42.4937,45.05,89,71,5.32,RU,broken clouds
434,Notre-Dame-Du-Lac,47.6136,-68.7964,70.88,75,100,1.61,CA,overcast clouds
435,Kirakira,-10.4544,161.9205,78.28,84,38,9.42,SB,scattered clouds
436,Sao Jose Da Coroa Grande,-8.8978,-35.1478,78.21,62,32,10.36,BR,scattered clouds
437,Hamilton,39.1834,-84.5333,79.0,61,75,6.91,US,broken clouds
438,Narsaq,60.9167,-46.05,55.62,52,76,2.75,GL,broken clouds
439,Shelburne,44.0787,-80.2041,80.24,32,0,3.36,CA,clear sky
440,Biala Podlaska,52.0324,23.1165,58.24,36,65,12.46,PL,broken clouds
441,Lexington,37.9887,-84.4777,78.94,58,75,9.22,US,broken clouds
442,Mount Pleasant,32.7941,-79.8626,86.05,77,40,3.44,US,scattered clouds
443,Pueblo Rico,5.2383,-76.0364,71.56,86,90,3.49,CO,overcast clouds
444,Viedma,-40.8135,-62.9967,49.64,48,89,17.65,AR,overcast clouds
445,Frei Paulo,-10.5494,-37.5344,75.99,69,88,15.99,BR,overcast clouds
446,Rosita,13.9268,-84.4032,93.13,45,93,3.09,NI,overcast clouds
447,Jacqueville,5.2052,-4.4146,75.7,82,41,9.98,CI,scattered clouds
448,Palmer,42.1584,-72.3287,78.15,50,20,8.05,US,few clouds
449,Madaoua,14.073,5.96,87.08,51,86,6.04,NE,overcast clouds
450,Kundla,21.3333,71.3,84.88,65,98,2.91,IN,light rain
451,Christchurch,-43.5333,172.6333,43.0,92,100,1.14,NZ,fog
452,Caravelas,-17.7125,-39.2481,75.58,59,90,8.48,BR,overcast clouds
453,Diffa,13.3154,12.6113,83.48,59,91,11.56,NE,light rain
454,Margate,51.3813,1.3862,63.3,85,82,4.0,GB,broken clouds
455,Treinta Y Tres,-33.2333,-54.3833,74.95,54,26,8.77,UY,scattered clouds
456,Ban Nahin,18.2418,104.2122,74.82,97,100,2.91,LA,overcast clouds
457,Pipar,26.3856,73.5378,88.9,46,8,3.62,IN,clear sky
458,Claye-Souilly,48.9449,2.6857,69.82,60,75,14.97,FR,broken clouds
459,Najran,17.4924,44.1277,86.65,17,4,11.25,SA,clear sky
460,Buala,-8.145,159.5921,79.65,78,71,8.59,SB,broken clouds
461,Sao Joao Da Barra,-21.6403,-41.0511,78.89,71,0,23.42,BR,clear sky
462,Cervo,43.6702,-7.4101,68.97,77,41,14.29,ES,scattered clouds
463,Beringovskiy,63.05,179.3167,41.63,67,0,5.53,RU,clear sky
464,Rongcheng,30.634,117.8517,69.6,88,94,3.67,CN,overcast clouds
465,Bara,10.3744,10.7288,78.64,78,78,7.7,NG,light rain
466,Zhenhai,24.2582,118.0905,75.88,69,7,12.75,CN,clear sky
467,Xichang,27.8964,102.2634,62.28,91,99,3.36,CN,overcast clouds
468,Imbituba,-28.24,-48.6703,77.86,74,71,8.05,BR,broken clouds
469,Shahrud,36.4182,54.9763,74.62,50,2,5.06,IR,clear sky
470,Iquitos,-3.7481,-73.2472,91.44,55,40,6.91,PE,scattered clouds
471,Mgandu,-5.95,34.1333,69.26,45,80,10.11,TZ,broken clouds
472,Illapel,-31.6308,-71.1653,51.62,70,97,3.06,CL,overcast clouds
473,Naze,28.3667,129.4833,77.92,84,38,4.32,JP,scattered clouds
474,Bayonet Point,28.3267,-82.6834,75.2,80,98,10.02,US,light rain
475,Port Macquarie,-31.4333,152.9167,58.89,85,100,14.09,AU,overcast clouds
476,Clyde River,70.4692,-68.5914,35.83,100,100,10.36,CA,fog
477,Awbari,26.5921,12.7805,88.59,23,0,7.38,LY,clear sky
478,Mamallapuram,12.6264,80.1722,82.45,79,99,6.17,IN,overcast clouds
479,Mapiripan,2.8892,-72.1256,90.61,47,17,1.36,CO,few clouds
480,Parsons,37.3403,-95.2611,87.67,32,0,6.35,US,clear sky
481,Bosobolo,4.1833,19.9,69.22,98,100,6.24,CD,moderate rain
482,Iskateley,67.6803,53.1512,43.45,94,100,13.09,RU,light rain
483,Namibe,-15.1961,12.1522,66.02,90,45,8.12,AO,scattered clouds
484,Kutum,14.2,24.6667,83.39,43,31,8.05,SD,scattered clouds
485,Babaeski,41.4325,27.0931,69.15,58,3,11.27,TR,clear sky
486,Belyy Yar,53.6039,91.3903,52.86,48,0,0.0,RU,clear sky
487,Lastoursville,-0.8143,12.7287,75.99,86,100,2.33,GA,overcast clouds
488,Amursk,50.2261,136.8994,48.45,67,13,4.12,RU,few clouds
489,Nizhneudinsk,54.9076,99.0276,50.95,63,100,2.66,RU,overcast clouds
490,Broken Hill,-31.95,141.4333,53.01,81,75,19.66,AU,broken clouds
491,Kamyshin,50.0983,45.416,55.87,41,91,5.86,RU,overcast clouds
492,San Andres,12.5847,-81.7006,87.82,70,40,6.91,CO,scattered clouds
493,Vershino-Darasunskiy,52.35,115.5167,47.35,80,19,4.07,RU,few clouds
494,Cocobeach,1.0002,9.5823,77.34,83,84,10.4,GA,light rain
495,Zlate Moravce,48.3855,18.4006,65.86,92,99,8.14,SK,overcast clouds
496,Ambon,-3.6954,128.1814,77.14,94,40,3.44,ID,scattered clouds
497,Fomboni,-12.28,43.7425,76.39,69,43,4.14,KM,scattered clouds
498,Warangal,18.0,79.5833,76.55,94,100,4.14,IN,overcast clouds
499,Vila Franca Do Campo,37.7167,-25.4333,77.41,89,87,11.54,PT,light rain
500,Verkhnebakanskiy,44.8492,37.6572,52.25,66,1,1.7,RU,clear sky
501,Pipri,19.8,75.5333,73.98,100,40,0.0,IN,mist
502,Sovetskoye,52.2861,85.4131,51.35,46,83,4.47,RU,broken clouds
503,Xuanhua,40.6103,115.0447,70.47,39,100,1.36,CN,overcast clouds
504,Tazmalt,36.3868,4.3989,86.79,33,40,6.2,DZ,scattered clouds
505,Vangaindrano,-23.35,47.6,65.8,80,10,3.98,MG,clear sky
506,Henties Bay,-22.116,14.2845,57.61,83,3,8.52,NA,clear sky
507,Tadine,-21.55,167.8833,70.93,89,100,11.68,NC,overcast clouds
508,Samarinda,-0.5,117.15,73.31,99,72,0.54,ID,broken clouds
509,College,64.8569,-147.8028,54.23,69,75,12.66,US,broken clouds
510,Taos,36.4072,-105.5731,84.54,27,0,3.44,US,clear sky
511,Nemuro,43.3236,145.575,63.84,86,100,4.12,JP,overcast clouds
512,Itapema,-27.0903,-48.6114,81.84,72,90,7.54,BR,overcast clouds
513,Conceicao Do Araguaia,-8.2578,-49.2647,101.97,15,81,4.81,BR,broken clouds
514,Handan,36.6006,114.4678,71.76,64,100,5.46,CN,overcast clouds
515,Port Blair,11.6667,92.75,77.04,88,75,2.3,IN,moderate rain
516,Tobermory,45.2501,-81.6665,66.76,67,0,0.78,CA,clear sky
517,Tsumeb,-19.2333,17.7167,81.16,15,0,8.32,NA,clear sky
518,Abhar,36.1468,49.218,69.96,47,83,4.41,IR,broken clouds
519,South Venice,27.0531,-82.4243,87.78,77,75,4.61,US,haze
520,Cayenne,4.9333,-52.3333,86.04,66,52,10.36,GF,broken clouds
521,Cockburn Town,21.4612,-71.1419,83.68,71,2,8.37,TC,clear sky
522,Hasaki,35.7333,140.8333,72.0,91,100,19.17,JP,overcast clouds
523,Yelniki,54.6207,43.876,44.67,89,99,7.4,RU,overcast clouds
524,Gold Coast,-28.0,153.4333,60.87,96,75,5.75,AU,broken clouds
525,Dingle,10.9995,122.6711,76.44,90,88,2.53,PH,overcast clouds
526,Ostrovnoy,68.0531,39.5131,46.8,89,100,20.22,RU,light rain
527,Bundaberg,-24.85,152.35,62.22,97,96,1.99,AU,overcast clouds
528,Cravo Norte,6.3017,-70.2041,90.84,50,41,4.27,CO,scattered clouds
529,Stornoway,58.2093,-6.3865,60.93,91,20,12.66,GB,few clouds
530,Payson,40.0444,-111.7321,89.4,26,0,6.91,US,clear sky
531,Tatawin,32.9297,10.4518,93.16,27,12,14.54,TN,few clouds
532,Bambous Virieux,-20.3428,57.7575,71.85,73,75,10.36,MU,light rain
533,Mao,39.8885,4.2658,81.16,69,20,3.44,ES,few clouds
534,San Blas,21.5167,-105.2667,91.29,64,98,6.06,MX,overcast clouds
535,Gorontalo,0.5412,123.0595,73.63,95,97,2.28,ID,overcast clouds
536,Fremont,37.5483,-121.9886,104.79,39,0,6.91,US,clear sky
537,Ojinaga,29.5667,-104.4167,87.57,47,0,0.0,MX,clear sky
538,Milkovo,54.7167,158.6167,50.54,80,20,7.76,RU,few clouds
539,Green Valley,31.8543,-110.9937,95.45,31,100,1.99,US,overcast clouds
540,Lincoln,40.8,-96.667,90.14,59,0,16.11,US,clear sky
541,Kismayo,-0.3582,42.5454,75.63,82,50,15.57,SO,scattered clouds
542,Katobu,-4.9408,122.5276,73.31,91,0,4.14,ID,clear sky
543,Cochrane,51.1834,-114.4687,55.62,51,75,12.66,CA,broken clouds
544,Lavrentiya,65.5833,-171.0,41.52,85,8,8.05,RU,clear sky
545,Rockport,28.0206,-97.0544,91.45,68,20,8.05,US,few clouds
546,Porto Velho,-8.7619,-63.9039,95.05,41,40,6.91,BR,scattered clouds
547,Xapuri,-10.6517,-68.5044,101.41,21,40,6.06,BR,scattered clouds
548,Hervey Bay,-25.2986,152.8535,65.91,81,100,13.42,AU,overcast clouds
549,Sur,22.5667,59.5289,81.73,64,0,13.29,OM,clear sky
550,Ishinomaki,38.4167,141.3,68.5,86,100,5.61,JP,overcast clouds
551,Verkhnyaya Inta,65.9811,60.3094,34.36,90,93,9.46,RU,overcast clouds
552,Sawtell,-30.3833,153.1,60.82,77,100,8.05,AU,overcast clouds
553,Broome,42.2506,-75.833,76.86,69,100,6.91,US,overcast clouds
554,Vengurla,15.8667,73.6333,77.13,93,96,3.65,IN,light rain
555,Sol-Iletsk,51.1631,54.9918,51.22,45,99,2.62,RU,overcast clouds
556,Bend,44.0582,-121.3153,74.14,19,0,5.75,US,clear sky
557,Beisfjord,68.3751,17.5988,54.05,81,12,2.59,NO,few clouds
558,Digby,44.6169,-65.7655,74.35,60,97,6.62,CA,overcast clouds
559,Mizdah,31.4451,12.9801,87.57,28,11,9.86,LY,few clouds
560,Manokwari,-0.8667,134.0833,78.04,79,57,4.32,ID,broken clouds
561,Wasilla,61.5814,-149.4394,54.95,77,100,10.36,US,moderate rain
562,Carai,-17.1889,-41.6947,76.44,45,57,6.55,BR,broken clouds
563,Fortuna,40.5982,-124.1573,65.98,90,0,7.34,US,clear sky
564,Chuguyevka,44.1653,133.8633,56.88,79,0,3.04,RU,clear sky
565,Tazovskiy,67.4667,78.7,36.77,89,100,16.84,RU,overcast clouds
566,Talcahuano,-36.7167,-73.1167,51.48,58,40,11.5,CL,scattered clouds
567,Bathsheba,13.2167,-59.5167,88.41,70,20,9.22,BB,few clouds
568,Puerto Del Rosario,28.5004,-13.8627,76.75,78,20,19.57,ES,few clouds
569,Samarai,-10.6167,150.6667,80.28,84,52,10.02,PG,broken clouds
570,Roma,43.2128,-75.4557,80.96,58,0,5.75,US,clear sky
571,Hauterive,46.0901,3.4459,68.76,56,56,8.14,FR,broken clouds
572,Waddan,29.1614,16.139,86.58,31,0,9.22,LY,clear sky
573,Prince Rupert,54.3161,-130.3201,57.29,87,20,4.61,CA,few clouds
574,Sinegorye,62.0788,150.477,46.11,95,100,1.07,RU,light rain
575,Acapulco,16.8634,-99.8901,84.02,79,75,9.22,MX,broken clouds
576,Oxelosund,58.6706,17.1015,53.98,71,0,10.36,SE,clear sky
577,Kambove,-10.8764,26.5969,68.68,30,14,4.88,CD,few clouds
578,Arroio Grande,-32.2375,-53.0869,77.34,49,67,7.34,BR,broken clouds
579,Baruun-Urt,46.6806,113.2792,62.29,33,2,6.71,MN,clear sky
580,Totness,5.8833,-56.3167,86.52,64,19,10.87,SR,few clouds
581,Tigil,57.8,158.6667,53.67,82,99,21.3,RU,overcast clouds
582,Flin Flon,54.7682,-101.865,60.64,59,75,13.8,CA,mist
583,Taylorville,39.5489,-89.2945,80.87,53,40,3.44,US,scattered clouds
584,San Cristobal,7.7669,-72.225,86.18,37,80,6.38,VE,broken clouds
585,Lima,-12.0432,-77.0282,68.9,71,100,9.22,PE,overcast clouds
586,Pahalgam,34.0333,75.3333,57.54,83,9,2.84,IN,clear sky
587,Chiredzi,-21.05,31.6667,70.57,46,0,4.14,ZW,clear sky
588,Ashland,40.8167,-82.2665,78.22,60,0,5.66,US,clear sky
589,Arlit,18.7369,7.3853,102.07,12,5,12.59,NE,clear sky
590,Nizwa,22.9333,57.5333,83.64,43,28,10.16,OM,scattered clouds
591,Kayerkan,69.3497,87.7602,33.53,100,61,9.37,RU,broken clouds
592,Kiunga,-6.1219,141.2906,72.48,100,64,1.32,PG,broken clouds
593,Te Anau,-45.4167,167.7167,35.91,94,87,0.65,NZ,overcast clouds
594,Karratha,-20.7377,116.8463,68.58,69,17,8.1,AU,few clouds
595,Shache,38.4167,77.2406,75.81,14,0,2.57,CN,clear sky
596,Takoradi,4.8845,-1.7554,76.48,82,36,12.28,GH,scattered clouds
597,Devonport,-41.1667,146.35,56.08,96,100,5.08,AU,overcast clouds
598,Watsa,3.0372,29.5355,66.63,97,90,1.36,CD,light rain
599,Cairns,-16.9167,145.7667,70.07,96,28,0.0,AU,scattered clouds
600,Hovd,48.0056,91.6419,67.86,18,32,10.13,MN,scattered clouds
601,Patea,-39.7583,174.4833,43.16,96,75,3.96,NZ,broken clouds
602,Dera Bugti,29.0307,69.151,88.02,54,9,5.5,PK,clear sky
603,Carbondale,37.7273,-89.2168,82.06,54,40,6.91,US,scattered clouds
604,Rehoboth,-23.3167,17.0833,75.88,13,1,14.18,NA,clear sky
605,Smolenka,52.1352,113.4974,46.47,100,19,2.24,RU,few clouds
606,Bitung,1.4451,125.1824,74.25,82,73,6.62,ID,broken clouds
607,Moron,-34.6534,-58.6198,75.94,64,33,2.89,AR,light rain
608,Kaitangata,-46.2817,169.8464,40.19,92,85,2.33,NZ,overcast clouds
609,Vao,-22.6667,167.4833,71.08,79,99,19.86,NC,overcast clouds
610,Wichita,37.6922,-97.3375,88.56,39,0,10.36,US,clear sky
611,Bowen,-20.0167,148.2333,69.78,88,54,7.38,AU,broken clouds
612,Takaka,-40.85,172.8,49.55,82,6,5.17,NZ,clear sky
613,Norrtalje,59.758,18.705,56.01,73,52,4.81,SE,broken clouds
614,Aykhal,66.0,111.5,41.36,98,100,10.8,RU,light rain
615,Agadir,30.4202,-9.5982,73.85,60,4,5.1,MA,clear sky
616,Altay,47.8667,88.1167,67.48,27,50,4.25,CN,scattered clouds
617,Kongolo,-5.3833,27.0,86.2,25,63,6.08,CD,broken clouds
618,Maningrida,-12.0667,134.2667,74.62,94,85,3.69,AU,overcast clouds
619,Morgan City,29.6994,-91.2068,84.0,56,51,5.64,US,broken clouds
620,Korla,41.7597,86.1469,79.79,17,0,2.08,CN,clear sky
621,Hede,33.7681,120.2517,64.24,78,42,1.19,CN,scattered clouds
622,Filadelfia,39.9523,-75.1638,80.56,56,75,10.36,US,broken clouds
623,Bubaque,11.2833,-15.8333,80.69,81,93,15.01,GW,overcast clouds
624,Juegang,32.3174,121.1855,74.91,65,36,6.96,CN,scattered clouds
625,Coolum Beach,-26.5333,153.1,61.07,86,100,6.73,AU,overcast clouds
626,Opuwo,-18.0607,13.84,81.16,14,0,7.87,NA,clear sky
627,Olafsvik,64.8945,-23.7142,52.27,88,100,16.22,IS,overcast clouds
628,Hanzhong,33.0728,107.0303,61.3,94,54,1.77,CN,broken clouds
629,Hainburg,50.0716,8.9524,67.71,62,46,6.96,DE,scattered clouds
630,Ust-Nera,64.5667,143.2,47.39,82,97,3.13,RU,overcast clouds
631,Manadhoo,5.7667,73.3833,80.69,85,98,15.86,MV,overcast clouds
632,Sakaiminato,35.55,133.2333,76.98,73,75,13.8,JP,broken clouds
633,Carpinteria,34.3989,-119.5185,102.11,53,1,9.19,US,clear sky
634,Great Yarmouth,52.6083,1.7305,65.41,72,70,12.91,GB,broken clouds
635,Sesheke,-17.4759,24.2968,74.17,24,0,8.19,ZM,clear sky
636,Raymondville,26.4815,-97.7831,90.09,42,0,7.23,US,clear sky
637,Ahipara,-35.1667,173.1667,49.32,86,91,4.94,NZ,overcast clouds
638,Roncesvalles,4.0108,-75.6049,69.1,49,84,5.75,CO,broken clouds
639,Verkhniy Lomov,53.4678,43.5511,44.71,90,97,6.46,RU,overcast clouds
640,Rutana,-3.8667,30.1,64.92,51,42,3.04,BI,scattered clouds
641,Mogadishu,2.0371,45.3438,76.24,85,84,17.38,SO,broken clouds
642,Kanniyakumari,8.0833,77.5667,79.0,83,100,19.44,IN,overcast clouds
643,Husavik,66.0449,-17.3389,60.39,69,47,2.64,IS,scattered clouds
644,Palafrugell,41.9174,3.1631,77.36,56,100,3.0,ES,overcast clouds
645,Ca Mau,9.1769,105.15,77.11,91,100,3.98,VN,overcast clouds
646,Deputatskiy,69.3,139.9,35.58,99,100,4.0,RU,light rain
647,Zacualpan,21.25,-105.1667,91.02,67,100,6.24,MX,overcast clouds
648,Tautira,-17.7333,-149.15,76.98,77,27,20.47,PF,light rain
649,Hecun,36.5333,114.1111,71.58,55,100,1.9,CN,overcast clouds
650,Sitio Novo Do Tocantins,-5.5183,-47.4611,94.93,41,75,6.91,BR,broken clouds
651,Lucapa,-8.4192,20.7447,81.07,20,49,2.84,AO,scattered clouds
652,Afsin,38.2477,36.914,64.53,23,0,6.31,TR,clear sky
653,Newport,51.5877,-2.9984,63.63,86,94,8.03,GB,overcast clouds
654,Lormont,44.875,-0.5178,71.6,64,20,8.05,FR,few clouds
655,Urumqi,43.801,87.6005,83.35,14,0,11.18,CN,clear sky
656,Westport,41.1415,-73.3579,79.92,58,0,11.5,US,clear sky
657,Liverpool,53.4106,-2.9779,63.14,90,40,6.91,GB,scattered clouds
658,Bialystok,53.1333,23.15,57.96,59,49,5.99,PL,scattered clouds
659,Roshchino,60.2519,29.6085,48.54,66,100,4.47,RU,overcast clouds
660,Altar,30.7,-111.8167,87.42,40,100,4.25,MX,overcast clouds
661,Beruwala,6.4788,79.9828,77.92,88,100,6.71,LK,light rain
662,Lazaro Cardenas,17.9583,-102.2,84.24,69,95,3.06,MX,overcast clouds
663,Lisakovsk,52.5369,62.4936,52.43,46,72,6.24,KZ,broken clouds
664,Evensk,61.95,159.2333,49.46,99,100,9.95,RU,moderate rain
665,Busca,44.5181,7.4743,70.25,73,100,3.44,IT,overcast clouds
666,Gujrat,32.5728,74.079,87.76,70,2,5.39,PK,clear sky
667,Oudtshoorn,-33.5907,22.2014,52.16,68,0,3.91,ZA,clear sky
668,Bay Roberts,47.5999,-53.2648,62.06,58,74,7.0,CA,broken clouds
669,Zhigansk,66.7697,123.3711,42.39,77,86,8.41,RU,overcast clouds
670,Conroe,30.3119,-95.456,91.71,64,40,5.75,US,scattered clouds
671,Nyuksenitsa,60.4128,44.2397,36.16,94,78,4.34,RU,broken clouds
672,Ibra,22.6906,58.5334,81.75,49,0,8.46,OM,clear sky
673,Romitan,39.9343,64.3814,75.15,25,0,9.22,UZ,clear sky
674,Vikindu,-7.0067,39.2985,68.72,91,83,6.62,TZ,broken clouds
675,Pangnirtung,66.1451,-65.7125,42.8,93,100,12.66,CA,overcast clouds
676,Basmat,19.3167,77.1667,76.71,89,100,8.32,IN,overcast clouds
677,Mayo,38.8876,-76.5119,80.55,67,20,10.36,US,few clouds
678,Bontang,0.1333,117.5,80.17,80,87,5.75,ID,light rain
679,Thames,-37.1333,175.5333,44.44,90,13,2.46,NZ,few clouds
680,Bougouni,11.417,-7.479,79.34,82,95,2.62,ML,overcast clouds
681,Kulhudhuffushi,6.6221,73.07,80.51,83,91,16.89,MV,overcast clouds
682,Wanaka,-44.7,169.15,33.12,88,14,3.0,NZ,few clouds
683,Paulo Afonso,-9.4061,-38.2147,80.8,51,71,12.08,BR,broken clouds
684,Kafanchan,9.5833,8.3,71.33,93,100,4.07,NG,overcast clouds
685,Martapura,-3.4167,114.85,75.29,100,75,3.44,ID,broken clouds
686,Hami,42.8,93.45,80.49,10,0,5.17,CN,clear sky
687,The Pas,53.8251,-101.2541,62.62,51,75,11.5,CA,broken clouds
688,Luancheng,37.8792,114.6517,66.36,67,100,3.47,CN,overcast clouds
689,Sidi Ali,36.0998,0.4206,78.01,49,67,3.4,DZ,broken clouds
690,Boulder City,35.9786,-114.8325,99.93,28,40,8.05,US,scattered clouds
691,Phulabani,20.4667,84.2333,74.43,96,42,6.73,IN,scattered clouds
692,Kathu,7.9178,98.3332,85.69,99,100,8.7,TH,overcast clouds
693,Rosamorada,22.1222,-105.2058,87.62,61,100,5.01,MX,overcast clouds
694,Bosaso,11.2842,49.1816,89.89,54,5,6.6,SO,clear sky
695,Columbus,39.9612,-82.9988,80.87,60,40,8.05,US,scattered clouds
696,Umm Lajj,25.0213,37.2685,85.57,66,0,11.56,SA,clear sky
